customer_id,trans_date,tran_amount,response,Month,Year
CS5821,2012-06-23,70,0,6,2012
CS2231,2015-01-08,74,0,1,2015
CS5356,2014-04-01,91,1,4,2014
CS5803,2014-11-28,96,0,11,2014
CS5611,2014-12-29,65,0,12,2014
CS5012,2011-12-31,85,0,12,2011
CS4967,2013-04-07,98,0,4,2013
CS2522,2014-10-06,85,0,10,2014
CS2328,2015-02-20,43,0,2,2015
CS3530,2013-05-13,88,1,5,2013
CS5034,2014-06-01,39,0,6,2014
CS5784,2011-11-21,75,0,11,2011
CS3581,2011-08-17,93,0,8,2011
CS3011,2014-12-14,83,0,12,2014
CS4152,2013-02-12,41,0,2,2013
CS5757,2014-02-08,56,0,2,2014
CS5557,2012-01-23,82,0,1,2012
CS3988,2012-04-17,51,0,4,2012
CS3396,2011-12-25,87,0,12,2011
CS4393,2015-02-10,54,0,2,2015
CS4629,2012-12-21,35,0,12,2012
CS3821,2013-07-03,73,0,7,2013
CS3460,2011-09-19,77,0,9,2011
CS4948,2013-02-18,84,0,2,2013
CS3786,2011-10-17,71,0,10,2011
CS5468,2012-06-08,50,0,6,2012
CS1545,2014-09-16,55,0,9,2014
CS4960,2014-02-16,77,0,2,2014
CS3555,2013-08-05,103,0,8,2013
CS4587,2012-10-31,104,0,10,2012
CS1228,2011-09-27,57,0,9,2011
CS5126,2012-12-22,49,0,12,2012
CS1453,2014-03-23,45,0,3,2014
CS5938,2012-11-20,61,0,11,2012
CS3135,2012-07-31,49,0,7,2012
CS4444,2013-03-29,102,0,3,2013
CS5348,2014-12-06,64,0,12,2014
CS1416,2012-11-27,100,0,11,2012
CS5400,2014-05-07,75,0,5,2014
CS2313,2012-12-23,59,0,12,2012
CS5187,2012-01-28,42,0,1,2012
CS3426,2013-04-02,87,0,4,2013
CS2309,2011-05-31,60,0,5,2011
CS4564,2013-03-29,94,0,3,2013
CS3291,2012-12-30,93,0,12,2012
CS2607,2013-02-19,50,0,2,2013
CS1882,2014-09-23,104,0,9,2014
CS2248,2011-08-17,100,0,8,2011
CS4082,2015-02-15,49,0,2,2015
CS3181,2014-04-27,62,0,4,2014
CS2462,2012-02-25,88,0,2,2012
CS2336,2013-09-22,86,0,9,2013
CS3235,2012-07-02,43,0,7,2012
CS2748,2012-01-11,55,1,1,2012
CS3668,2012-08-25,86,0,8,2012
CS1296,2014-01-14,61,0,1,2014
CS5356,2012-10-12,57,1,10,2012
CS4079,2012-08-21,68,0,8,2012
CS4864,2014-01-06,73,0,1,2014
CS2860,2013-05-24,74,0,5,2013
CS4851,2013-04-23,94,0,4,2013
CS5761,2015-01-28,102,0,1,2015
CS6082,2012-03-02,48,0,3,2012
CS3702,2011-05-22,45,1,5,2011
CS1512,2013-04-01,54,0,4,2013
CS4569,2014-07-03,76,0,7,2014
CS2419,2014-07-06,95,0,7,2014
CS3942,2013-05-21,64,1,5,2013
CS4604,2012-04-07,38,1,4,2012
CS6056,2013-02-21,98,0,2,2013
CS2592,2013-09-08,73,0,9,2013
CS5152,2014-03-30,53,0,3,2014
CS4282,2011-06-13,46,0,6,2011
CS4509,2012-08-21,93,0,8,2012
CS2252,2014-09-23,95,0,9,2014
CS3367,2013-08-27,98,0,8,2013
CS4980,2012-01-25,64,0,1,2012
CS3128,2011-09-03,91,0,9,2011
CS3331,2013-06-30,99,0,6,2013
CS4166,2012-12-31,104,0,12,2012
CS5063,2012-06-20,56,0,6,2012
CS5971,2014-01-15,94,0,1,2014
CS5060,2013-10-02,38,0,10,2013
CS5810,2013-04-30,48,0,4,2013
CS2860,2011-08-01,78,0,8,2011
CS4490,2014-09-12,37,0,9,2014
CS5976,2012-07-22,47,0,7,2012
CS4775,2012-07-30,86,0,7,2012
CS4174,2012-11-20,51,0,11,2012
CS5211,2015-01-13,85,0,1,2015
CS3450,2012-10-26,80,0,10,2012
CS3945,2012-11-17,80,0,11,2012
CS2524,2012-04-12,55,0,4,2012
CS3379,2014-10-07,101,0,10,2014
CS4349,2012-02-05,87,0,2,2012
CS2776,2012-11-01,70,0,11,2012
CS1839,2013-11-13,77,1,11,2013
CS1322,2013-11-25,84,0,11,2013
CS3593,2012-05-25,81,0,5,2012
CS1981,2011-05-21,71,0,5,2011
CS4054,2011-08-16,99,0,8,2011
CS4533,2015-01-21,53,1,1,2015
CS2896,2011-12-29,80,0,12,2011
CS5616,2013-10-12,37,0,10,2013
CS3791,2014-07-03,49,0,7,2014
CS1951,2011-05-29,73,0,5,2011
CS2473,2013-06-16,81,0,6,2013
CS5894,2013-08-17,68,0,8,2013
CS1633,2012-12-19,62,0,12,2012
CS1977,2013-07-01,38,0,7,2013
CS6011,2014-02-21,55,0,2,2014
CS6044,2013-10-17,36,0,10,2013
CS4951,2013-10-30,90,0,10,2013
CS2798,2011-08-02,69,0,8,2011
CS2197,2012-09-21,70,0,9,2012
CS3011,2014-02-03,65,0,2,2014
CS1654,2014-12-16,85,0,12,2014
CS2424,2013-12-05,101,0,12,2013
CS3530,2014-04-20,40,1,4,2014
CS1803,2013-07-18,80,1,7,2013
CS4627,2014-06-22,50,0,6,2014
CS5154,2012-08-05,78,0,8,2012
CS3368,2012-12-04,38,1,12,2012
CS2435,2013-12-19,86,0,12,2013
CS4353,2015-02-07,75,0,2,2015
CS5305,2012-03-14,86,1,3,2012
CS3539,2013-06-01,64,0,6,2013
CS2087,2012-11-29,52,0,11,2012
CS5569,2011-08-07,56,0,8,2011
CS5038,2014-11-15,75,0,11,2014
CS4895,2013-01-21,43,0,1,2013
CS2873,2011-12-26,87,0,12,2011
CS5184,2013-02-09,51,0,2,2013
CS1930,2013-04-19,76,0,4,2013
CS4267,2012-05-20,38,1,5,2012
CS5109,2014-08-01,91,0,8,2014
CS5778,2012-11-25,65,0,11,2012
CS3400,2012-03-02,97,0,3,2012
CS2578,2013-09-11,47,1,9,2013
CS3374,2011-10-25,49,0,10,2011
CS1492,2011-09-11,101,0,9,2011
CS4121,2013-01-21,50,0,1,2013
CS5623,2015-03-01,100,0,3,2015
CS5118,2012-02-26,65,0,2,2012
CS3838,2014-08-21,42,0,8,2014
CS3713,2013-10-01,50,0,10,2013
CS3104,2011-06-12,51,0,6,2011
CS4964,2012-04-30,86,0,4,2012
CS5534,2014-07-20,40,0,7,2014
CS4723,2014-01-01,88,0,1,2014
CS3353,2014-12-04,94,0,12,2014
CS3789,2014-02-13,102,0,2,2014
CS4141,2014-02-04,88,0,2,2014
CS1626,2012-12-23,38,0,12,2012
CS2653,2012-04-07,81,1,4,2012
CS5227,2014-01-13,49,0,1,2014
CS4299,2013-06-12,36,0,6,2013
CS4675,2011-11-02,85,0,11,2011
CS1474,2012-05-29,37,0,5,2012
CS4892,2012-05-23,60,0,5,2012
CS3864,2014-08-03,78,0,8,2014
CS4259,2012-02-05,55,0,2,2012
CS4674,2014-12-19,75,0,12,2014
CS4904,2014-06-15,60,0,6,2014
CS1663,2012-03-15,53,1,3,2012
CS4527,2012-12-12,99,0,12,2012
CS3886,2012-04-10,85,1,4,2012
CS6090,2012-09-26,93,0,9,2012
CS5633,2011-07-21,54,0,7,2011
CS1971,2013-03-09,39,0,3,2013
CS2411,2013-09-26,71,0,9,2013
CS2168,2015-01-29,65,0,1,2015
CS5716,2012-03-19,100,0,3,2012
CS3069,2011-12-15,62,0,12,2011
CS4123,2012-10-16,60,0,10,2012
CS4310,2014-09-29,61,0,9,2014
CS1522,2013-04-21,90,0,4,2013
CS6085,2013-09-24,65,0,9,2013
CS1425,2015-01-04,83,0,1,2015
CS1398,2014-08-02,56,1,8,2014
CS3410,2011-07-19,69,0,7,2011
CS5930,2014-04-15,35,0,4,2014
CS3658,2012-05-28,37,1,5,2012
CS1743,2014-04-12,73,0,4,2014
CS5345,2014-10-07,84,0,10,2014
CS4853,2014-02-12,45,0,2,2014
CS4654,2014-04-30,83,0,4,2014
CS4355,2014-09-30,77,0,9,2014
CS1609,2012-02-02,45,0,2,2012
CS3857,2013-11-08,53,0,11,2013
CS4790,2013-12-24,103,0,12,2013
CS3261,2012-07-31,72,0,7,2012
CS5896,2012-09-28,78,0,9,2012
CS4499,2012-10-19,46,0,10,2012
CS2305,2011-06-10,71,0,6,2011
CS4363,2014-10-09,102,0,10,2014
CS5777,2011-07-29,97,0,7,2011
CS4557,2012-09-29,93,0,9,2012
CS5019,2012-11-06,67,0,11,2012
CS4285,2015-01-27,38,0,1,2015
CS5264,2013-02-13,79,0,2,2013
CS3960,2012-05-26,48,0,5,2012
CS2263,2013-01-05,96,0,1,2013
CS2721,2013-09-21,88,0,9,2013
CS3317,2014-02-15,41,0,2,2014
CS4849,2011-10-03,73,0,10,2011
CS2745,2012-06-21,84,0,6,2012
CS3373,2012-11-03,88,0,11,2012
CS2287,2013-03-21,59,0,3,2013
CS5050,2015-03-03,38,0,3,2015
CS3925,2011-11-02,35,0,11,2011
CS2528,2013-04-16,102,0,4,2013
CS2006,2011-07-12,100,0,7,2011
CS1257,2013-03-11,89,0,3,2013
CS5855,2015-02-26,63,0,2,2015
CS3411,2015-02-28,48,0,2,2015
CS5566,2011-11-20,79,0,11,2011
CS5050,2013-11-02,97,0,11,2013
CS3076,2014-05-23,69,0,5,2014
CS2898,2012-07-14,62,0,7,2012
CS4839,2011-12-29,57,1,12,2011
CS5208,2015-02-14,49,0,2,2015
CS2148,2013-08-20,97,1,8,2013
CS1306,2012-01-21,72,0,1,2012
CS4343,2012-01-31,59,0,1,2012
CS2699,2013-11-23,64,0,11,2013
CS6005,2013-02-16,52,0,2,2013
CS2540,2014-08-28,87,0,8,2014
CS2934,2013-04-11,77,0,4,2013
CS1791,2014-06-04,78,0,6,2014
CS5217,2012-06-15,42,0,6,2012
CS2329,2014-02-11,67,0,2,2014
CS4724,2012-10-29,97,0,10,2012
CS1909,2012-08-26,39,0,8,2012
CS3421,2012-06-08,41,0,6,2012
CS6025,2014-02-20,77,0,2,2014
CS4665,2013-12-27,68,0,12,2013
CS3708,2013-11-19,77,0,11,2013
CS3359,2013-03-13,39,0,3,2013
CS5382,2011-10-29,46,1,10,2011
CS4703,2011-05-25,53,0,5,2011
CS1433,2014-12-20,99,0,12,2014
CS3001,2011-06-19,100,0,6,2011
CS4924,2014-08-03,56,1,8,2014
CS4136,2014-01-07,79,1,1,2014
CS4224,2013-05-12,80,0,5,2013
CS1332,2012-07-12,59,0,7,2012
CS2962,2014-10-25,71,0,10,2014
CS1839,2014-02-06,52,1,2,2014
CS6025,2011-09-08,88,0,9,2011
CS1903,2012-11-23,91,0,11,2012
CS3080,2013-03-27,65,0,3,2013
CS2967,2012-12-19,97,0,12,2012
CS4084,2015-02-11,53,0,2,2015
CS3758,2014-04-02,55,0,4,2014
CS2376,2014-05-21,58,0,5,2014
CS6101,2011-06-25,71,0,6,2011
CS4282,2013-09-28,58,0,9,2013
CS3595,2013-02-17,81,1,2,2013
CS5043,2014-03-22,85,0,3,2014
CS3785,2012-05-02,95,0,5,2012
CS5370,2014-10-03,61,1,10,2014
CS2269,2014-09-24,53,0,9,2014
CS2979,2011-09-29,98,0,9,2011
CS3678,2012-09-05,78,0,9,2012
CS2927,2012-12-31,84,0,12,2012
CS4491,2014-03-09,57,0,3,2014
CS1844,2011-11-25,97,0,11,2011
CS3683,2013-09-14,38,0,9,2013
CS5057,2013-12-04,90,0,12,2013
CS2384,2013-08-03,69,0,8,2013
CS3655,2012-04-29,91,1,4,2012
CS3810,2013-08-21,71,0,8,2013
CS5241,2012-10-26,83,0,10,2012
CS3890,2011-12-22,47,0,12,2011
CS3155,2012-11-06,68,0,11,2012
CS3160,2011-09-15,78,0,9,2011
CS4573,2012-08-03,37,0,8,2012
CS1558,2012-01-25,86,0,1,2012
CS2243,2012-01-28,92,0,1,2012
CS2209,2012-10-09,67,0,10,2012
CS5182,2012-07-28,86,0,7,2012
CS6085,2014-09-12,87,0,9,2014
CS4462,2012-07-08,70,0,7,2012
CS2989,2012-07-15,58,0,7,2012
CS1683,2013-08-22,82,0,8,2013
CS4418,2012-07-23,79,0,7,2012
CS3404,2014-09-21,84,0,9,2014
CS3052,2011-12-31,92,1,12,2011
CS2618,2014-08-10,90,0,8,2014
CS5489,2012-01-22,104,0,1,2012
CS1396,2013-03-15,53,0,3,2013
CS2904,2012-10-19,46,0,10,2012
CS3281,2013-09-07,53,1,9,2013
CS4026,2014-12-27,91,0,12,2014
CS3249,2012-08-09,35,1,8,2012
CS2591,2012-05-17,83,0,5,2012
CS5420,2014-05-15,43,0,5,2014
CS5721,2013-03-27,97,0,3,2013
CS5065,2014-01-02,79,0,1,2014
CS1826,2013-04-15,95,1,4,2013
CS4578,2013-09-05,98,1,9,2013
CS1948,2013-03-05,94,0,3,2013
CS3930,2013-06-09,41,0,6,2013
CS6096,2011-10-31,103,0,10,2011
CS3157,2012-03-20,100,0,3,2012
CS2232,2013-01-20,97,0,1,2013
CS2502,2014-03-04,91,0,3,2014
CS1862,2014-07-16,60,0,7,2014
CS4054,2013-06-12,80,0,6,2013
CS5791,2012-06-27,36,0,6,2012
CS5484,2012-11-04,54,1,11,2012
CS1938,2013-07-04,53,0,7,2013
CS4203,2012-11-20,79,0,11,2012
CS5514,2012-08-18,70,1,8,2012
CS1549,2012-05-05,88,0,5,2012
CS4587,2013-05-19,46,0,5,2013
CS1194,2014-03-24,52,0,3,2014
CS2787,2011-10-29,45,0,10,2011
CS1583,2013-09-16,84,0,9,2013
CS2615,2013-04-29,98,0,4,2013
CS3163,2012-06-14,40,0,6,2012
CS3250,2011-11-21,72,0,11,2011
CS2119,2014-12-09,104,0,12,2014
CS5983,2014-09-03,38,0,9,2014
CS5531,2011-05-17,58,0,5,2011
CS1820,2013-10-17,94,0,10,2013
CS5131,2013-04-06,91,0,4,2013
CS2512,2014-06-07,88,0,6,2014
CS2531,2014-03-08,46,0,3,2014
CS5620,2013-06-08,55,1,6,2013
CS2913,2012-02-13,55,1,2,2012
CS4239,2012-02-17,77,0,2,2012
CS4654,2013-07-16,48,0,7,2013
CS5942,2011-11-24,101,0,11,2011
CS4721,2012-05-03,35,0,5,2012
CS2687,2013-12-22,81,0,12,2013
CS2305,2015-02-06,58,0,2,2015
CS3525,2012-04-29,57,0,4,2012
CS3928,2012-04-30,66,0,4,2012
CS4043,2011-10-24,84,0,10,2011
CS5742,2011-08-16,53,0,8,2011
CS3641,2011-10-24,84,0,10,2011
CS3071,2012-08-13,51,0,8,2012
CS3341,2012-12-13,73,0,12,2012
CS4428,2012-05-12,80,0,5,2012
CS4074,2011-07-23,81,0,7,2011
CS5650,2011-06-14,62,0,6,2011
CS3100,2014-05-09,87,0,5,2014
CS3332,2014-12-30,81,0,12,2014
CS5187,2012-02-26,48,0,2,2012
CS5952,2011-06-05,99,0,6,2011
CS1471,2011-09-03,58,0,9,2011
CS5181,2012-04-03,96,0,4,2012
CS1590,2014-09-07,63,0,9,2014
CS3819,2014-06-18,36,0,6,2014
CS2356,2013-06-05,47,0,6,2013
CS2600,2012-10-26,92,0,10,2012
CS2311,2013-12-14,38,1,12,2013
CS1749,2013-02-25,64,0,2,2013
CS1164,2011-09-22,70,0,9,2011
CS5367,2011-12-05,70,1,12,2011
CS4735,2012-05-01,43,0,5,2012
CS3475,2012-02-21,92,1,2,2012
CS1255,2011-12-20,49,0,12,2011
CS5709,2013-06-06,55,0,6,2013
CS5467,2011-05-21,67,0,5,2011
CS3568,2014-03-28,83,0,3,2014
CS4388,2013-10-21,67,0,10,2013
CS3251,2011-10-03,47,0,10,2011
CS1959,2013-08-20,96,1,8,2013
CS1244,2011-07-14,46,0,7,2011
CS4205,2012-12-13,44,0,12,2012
CS1201,2014-01-20,98,0,1,2014
CS1316,2011-05-21,53,0,5,2011
CS4694,2012-07-21,103,0,7,2012
CS5703,2012-03-02,63,0,3,2012
CS1562,2012-06-06,47,0,6,2012
CS3501,2011-08-14,83,1,8,2011
CS1233,2012-06-10,93,1,6,2012
CS5919,2013-03-05,55,0,3,2013
CS6092,2014-01-27,45,0,1,2014
CS4782,2013-04-24,84,0,4,2013
CS1523,2013-11-24,100,0,11,2013
CS5465,2012-09-25,75,0,9,2012
CS4716,2011-07-04,37,0,7,2011
CS5275,2013-11-04,48,0,11,2013
CS2652,2014-08-25,81,1,8,2014
CS4237,2012-02-02,35,0,2,2012
CS3911,2014-07-29,49,0,7,2014
CS4371,2014-01-25,62,0,1,2014
CS3165,2014-03-20,62,0,3,2014
CS3293,2012-06-14,68,0,6,2012
CS4653,2013-02-14,44,0,2,2013
CS3431,2011-09-10,44,0,9,2011
CS5415,2013-12-10,95,0,12,2013
CS2843,2012-05-27,68,0,5,2012
CS2729,2011-10-15,54,0,10,2011
CS4975,2014-11-06,53,0,11,2014
CS5207,2011-12-20,57,0,12,2011
CS3782,2013-07-04,46,1,7,2013
CS5186,2012-10-23,45,0,10,2012
CS4368,2014-07-19,40,0,7,2014
CS2269,2013-12-05,36,0,12,2013
CS5532,2014-12-27,45,0,12,2014
CS3355,2014-04-24,43,0,4,2014
CS1551,2012-01-08,98,0,1,2012
CS4103,2014-06-19,98,0,6,2014
CS5464,2014-11-07,58,0,11,2014
CS4086,2013-03-23,43,0,3,2013
CS3296,2012-01-21,42,0,1,2012
CS4023,2014-02-01,83,0,2,2014
CS2685,2013-10-30,96,0,10,2013
CS3508,2012-01-26,90,0,1,2012
CS1438,2015-02-08,94,0,2,2015
CS1399,2012-11-13,45,1,11,2012
CS2897,2013-08-06,81,0,8,2013
CS3826,2014-03-29,98,0,3,2014
CS1527,2014-10-15,104,0,10,2014
CS3414,2012-01-13,93,0,1,2012
CS2505,2012-10-17,96,0,10,2012
CS5482,2013-11-14,68,1,11,2013
CS4425,2013-11-16,68,0,11,2013
CS1123,2013-10-21,46,0,10,2013
CS1442,2014-04-20,89,0,4,2014
CS3572,2014-01-17,63,1,1,2014
CS5630,2013-06-19,68,1,6,2013
CS5522,2012-12-28,79,0,12,2012
CS5624,2011-07-05,56,0,7,2011
CS3688,2015-03-01,36,0,3,2015
CS3511,2012-11-04,86,0,11,2012
CS4094,2012-12-27,99,0,12,2012
CS3617,2012-09-12,62,0,9,2012
CS5387,2013-12-15,77,0,12,2013
CS2666,2011-08-26,75,0,8,2011
CS1865,2014-12-02,93,1,12,2014
CS3701,2011-07-18,76,0,7,2011
CS2942,2012-07-07,52,0,7,2012
CS5775,2012-11-27,77,0,11,2012
CS4873,2011-07-11,54,0,7,2011
CS5813,2012-11-05,61,0,11,2012
CS3472,2011-08-26,57,0,8,2011
CS2026,2012-06-24,64,1,6,2012
CS4181,2012-07-23,49,0,7,2012
CS3154,2012-06-23,37,0,6,2012
CS1752,2014-05-25,68,0,5,2014
CS1634,2014-08-15,103,0,8,2014
CS3454,2011-07-23,64,0,7,2011
CS2678,2011-08-25,43,0,8,2011
CS2743,2012-10-01,92,0,10,2012
CS5171,2015-03-10,53,0,3,2015
CS3807,2012-06-17,98,0,6,2012
CS5310,2015-03-09,52,0,3,2015
CS1629,2014-09-24,53,0,9,2014
CS1900,2013-09-14,41,1,9,2013
CS2255,2014-04-24,83,0,4,2014
CS1708,2014-08-28,95,1,8,2014
CS3607,2011-06-26,73,0,6,2011
CS2013,2014-11-20,54,0,11,2014
CS2900,2011-11-08,102,0,11,2011
CS3336,2012-08-12,53,0,8,2012
CS2018,2012-09-02,68,0,9,2012
CS4938,2014-05-09,86,0,5,2014
CS3408,2014-07-23,35,0,7,2014
CS2998,2013-02-08,47,0,2,2013
CS6034,2013-01-04,71,0,1,2013
CS5522,2014-10-05,82,0,10,2014
CS3807,2014-01-02,41,0,1,2014
CS1824,2011-10-31,59,0,10,2011
CS4067,2013-10-01,90,0,10,2013
CS5909,2014-04-23,44,0,4,2014
CS3476,2013-10-13,64,0,10,2013
CS5157,2013-05-11,96,0,5,2013
CS2390,2012-05-24,78,0,5,2012
CS4022,2012-11-20,93,0,11,2012
CS5444,2013-11-03,72,0,11,2013
CS4612,2011-06-11,42,0,6,2011
CS3729,2013-09-11,43,0,9,2013
CS2427,2015-03-15,89,0,3,2015
CS2551,2014-06-18,80,1,6,2014
CS3741,2012-03-20,102,0,3,2012
CS5779,2013-05-13,93,0,5,2013
CS1219,2012-07-29,39,0,7,2012
CS3847,2013-01-29,69,0,1,2013
CS5992,2013-03-18,71,0,3,2013
CS4807,2014-12-22,61,0,12,2014
CS2065,2014-05-13,38,0,5,2014
CS1803,2014-05-18,87,1,5,2014
CS4706,2014-07-31,78,0,7,2014
CS5643,2013-07-23,66,0,7,2013
CS3477,2012-11-17,55,0,11,2012
CS3108,2012-02-18,46,0,2,2012
CS2474,2014-08-22,83,0,8,2014
CS4630,2014-07-26,68,0,7,2014
CS5779,2013-09-03,83,0,9,2013
CS2736,2014-11-13,73,0,11,2014
CS2287,2011-12-15,76,0,12,2011
CS5546,2011-06-04,62,0,6,2011
CS1267,2011-08-30,52,0,8,2011
CS5311,2012-03-04,53,0,3,2012
CS2214,2011-09-24,64,0,9,2011
CS3469,2013-07-18,90,0,7,2013
CS3029,2012-09-10,55,0,9,2012
CS1759,2012-08-01,90,1,8,2012
CS3190,2012-08-13,55,0,8,2012
CS4375,2011-05-25,41,0,5,2011
CS3105,2012-08-24,48,1,8,2012
CS5520,2012-09-06,58,0,9,2012
CS2275,2015-02-14,44,0,2,2015
CS2250,2013-09-22,42,0,9,2013
CS3346,2013-02-09,102,0,2,2013
CS3978,2012-11-20,79,0,11,2012
CS1825,2013-06-06,101,0,6,2013
CS2534,2012-10-11,104,0,10,2012
CS2382,2012-02-26,91,0,2,2012
CS5000,2014-12-25,69,0,12,2014
CS3013,2012-03-13,61,0,3,2012
CS3205,2013-06-25,100,0,6,2013
CS4498,2014-10-12,46,0,10,2014
CS1463,2014-11-08,68,0,11,2014
CS5444,2011-12-31,41,0,12,2011
CS3571,2011-10-08,83,0,10,2011
CS2546,2014-05-21,65,0,5,2014
CS2789,2013-03-04,36,0,3,2013
CS5971,2011-12-22,72,0,12,2011
CS1855,2012-01-04,43,0,1,2012
CS5860,2011-08-27,44,0,8,2011
CS1595,2012-05-06,57,0,5,2012
CS4125,2012-05-04,103,0,5,2012
CS5751,2014-04-03,75,0,4,2014
CS2793,2013-08-31,69,0,8,2013
CS5618,2012-12-01,41,0,12,2012
CS1614,2012-10-27,51,0,10,2012
CS4564,2014-05-13,56,0,5,2014
CS1357,2014-06-21,57,0,6,2014
CS5050,2012-07-18,76,0,7,2012
CS1143,2011-10-03,99,1,10,2011
CS4065,2012-08-07,39,0,8,2012
CS2277,2013-03-10,54,0,3,2013
CS5730,2013-09-27,82,0,9,2013
CS4193,2014-08-18,59,0,8,2014
CS2401,2013-04-10,38,0,4,2013
CS2682,2011-09-08,83,1,9,2011
CS4692,2013-11-28,72,0,11,2013
CS1811,2013-04-13,53,0,4,2013
CS2748,2012-06-13,74,1,6,2012
CS2881,2013-05-13,69,0,5,2013
CS2317,2012-03-02,69,0,3,2012
CS1145,2014-07-08,88,1,7,2014
CS5807,2013-04-03,91,1,4,2013
CS2736,2011-11-01,94,0,11,2011
CS1781,2012-12-10,86,0,12,2012
CS4993,2012-10-12,50,0,10,2012
CS2988,2013-04-12,67,0,4,2013
CS2860,2011-06-22,104,0,6,2011
CS4117,2015-01-03,58,0,1,2015
CS4637,2012-09-26,81,1,9,2012
CS1402,2013-01-23,97,0,1,2013
CS1297,2011-11-07,44,0,11,2011
CS3504,2013-06-12,71,1,6,2013
CS2787,2014-03-11,63,0,3,2014
CS5640,2013-11-19,48,0,11,2013
CS3889,2012-03-25,96,0,3,2012
CS3213,2011-07-14,68,0,7,2011
CS3933,2012-10-13,68,0,10,2012
CS3159,2012-04-16,97,0,4,2012
CS4951,2011-10-14,56,0,10,2011
CS1436,2013-12-28,105,0,12,2013
CS3822,2012-12-08,65,0,12,2012
CS4021,2012-10-31,85,0,10,2012
CS3114,2014-07-01,36,0,7,2014
CS5115,2015-01-20,50,1,1,2015
CS5811,2011-07-05,55,1,7,2011
CS2406,2012-10-11,58,0,10,2012
CS4485,2013-12-28,40,0,12,2013
CS4982,2014-02-23,75,0,2,2014
CS5097,2013-02-03,39,0,2,2013
CS5374,2014-12-13,59,0,12,2014
CS3676,2012-08-29,58,0,8,2012
CS4396,2012-01-22,61,0,1,2012
CS2243,2014-08-12,76,0,8,2014
CS1659,2013-06-08,39,0,6,2013
CS2142,2013-08-05,85,0,8,2013
CS1639,2014-04-24,75,0,4,2014
CS1467,2013-05-26,44,0,5,2013
CS4550,2011-05-30,103,0,5,2011
CS2597,2012-03-30,79,0,3,2012
CS6068,2013-06-19,49,0,6,2013
CS4000,2012-07-05,63,0,7,2012
CS1335,2012-04-08,88,0,4,2012
CS1914,2014-06-13,88,1,6,2014
CS4400,2012-03-12,68,0,3,2012
CS4187,2013-11-04,90,0,11,2013
CS6029,2012-05-26,90,1,5,2012
CS1656,2015-01-24,102,0,1,2015
CS1921,2012-02-23,83,0,2,2012
CS2153,2012-06-08,99,0,6,2012
CS1378,2012-03-27,85,0,3,2012
CS2480,2011-10-19,35,0,10,2011
CS4181,2014-01-31,79,0,1,2014
CS5021,2011-12-16,75,0,12,2011
CS3548,2012-10-19,105,0,10,2012
CS4158,2014-10-14,96,0,10,2014
CS3041,2013-05-01,59,0,5,2013
CS4244,2011-07-27,96,0,7,2011
CS2399,2014-09-03,41,0,9,2014
CS3039,2011-12-25,70,0,12,2011
CS3812,2014-01-01,50,1,1,2014
CS2210,2012-08-28,87,0,8,2012
CS1170,2013-03-26,44,0,3,2013
CS5859,2011-11-05,78,0,11,2011
CS2258,2013-10-12,41,1,10,2013
CS4869,2013-10-11,41,0,10,2013
CS1530,2012-10-20,84,0,10,2012
CS5678,2012-01-11,77,0,1,2012
CS2186,2015-01-02,54,0,1,2015
CS3442,2014-06-17,50,0,6,2014
CS4786,2011-09-15,91,0,9,2011
CS5976,2011-10-26,62,0,10,2011
CS5095,2015-01-26,69,0,1,2015
CS1635,2013-06-28,68,1,6,2013
CS1967,2013-04-25,55,0,4,2013
CS4116,2011-08-06,59,1,8,2011
CS5711,2014-06-25,63,0,6,2014
CS4875,2012-11-18,99,0,11,2012
CS2748,2011-06-04,100,1,6,2011
CS5525,2013-09-27,83,0,9,2013
CS5424,2013-06-04,80,1,6,2013
CS1954,2013-02-24,46,0,2,2013
CS3203,2011-10-13,65,0,10,2011
CS5845,2012-06-25,45,0,6,2012
CS4362,2013-03-06,35,0,3,2013
CS1338,2014-05-02,89,0,5,2014
CS4847,2012-08-02,59,0,8,2012
CS6055,2012-03-18,73,1,3,2012
CS5779,2013-09-20,44,0,9,2013
CS3470,2012-12-15,47,0,12,2012
CS2328,2013-05-05,56,0,5,2013
CS4563,2014-09-28,62,0,9,2014
CS3059,2014-06-07,45,0,6,2014
CS5212,2012-08-25,98,0,8,2012
CS3755,2012-07-20,56,0,7,2012
CS1537,2011-12-06,37,0,12,2011
CS3234,2012-11-09,56,1,11,2012
CS3084,2014-05-19,86,0,5,2014
CS2207,2014-06-26,81,0,6,2014
CS1217,2012-11-01,46,0,11,2012
CS3821,2012-09-28,55,0,9,2012
CS3918,2011-12-28,75,0,12,2011
CS5287,2011-09-20,35,0,9,2011
CS2363,2013-06-01,41,0,6,2013
CS5894,2014-01-29,100,0,1,2014
CS2127,2011-11-05,63,0,11,2011
CS5633,2013-11-19,58,0,11,2013
CS5291,2011-05-22,36,0,5,2011
CS4198,2014-06-15,61,0,6,2014
CS5891,2013-07-31,86,0,7,2013
CS2209,2013-05-06,63,0,5,2013
CS5160,2011-08-08,94,1,8,2011
CS5813,2013-04-22,87,0,4,2013
CS4375,2015-02-17,48,0,2,2015
CS1356,2014-12-26,66,0,12,2014
CS2947,2013-08-31,88,0,8,2013
CS2275,2012-05-05,92,0,5,2012
CS4172,2013-02-01,84,0,2,2013
